id_pedido,fecha_solicitud,id_cliente,peso,volumen,fecha_entrega
450036026,2023-07-21,C0000288,129.63,0.7778,2023-07-23
450036029,2025-03-02,C0000205,31.08,0.1585,2025-03-05
450036030,2025-04-07,C0000041,110.16,0.6940,2025-04-08
450036059,2024-03-25,C0000210,105.92,0.6927,2024-03-27
450036082,2023-11-12,C0000052,125.13,0.7358,2023-11-14
450036135,2025-03-08,C0000260,20.66,0.1140,2025-03-09
450036153,2023-09-19,C0000263,62.16,0.4326,2023-09-21
450036166,2025-06-05,C0000284,10.51,0.0473,2025-06-07
450036182,2023-08-19,C0000166,56.28,0.3579,2023-08-20
450036197,2024-08-26,C0000064,46.55,0.2318,2024-08-27
450036233,2023-12-19,C0000278,72.58,0.3397,2023-12-21
450036241,2025-01-01,C0000257,100.94,0.5996,2025-01-02
450036254,2024-12-09,C0000251,67.36,0.3153,2024-12-11
450036278,2024-12-26,C0000290,31.28,0.4995,2024-12-28
450036297,2025-06-19,C0000076,149.70,1.0239,2025-06-20
450036307,2024-11-07,C0000036,138.86,0.8582,2024-11-08
450036318,2023-09-13,C0000154,37.88,0.2023,2023-09-14
450036322,2023-08-24,C0000212,17.13,0.1285,2023-08-27
450036355,2023-12-07,C0000240,102.13,0.6250,2023-12-09
450036376,2024-07-27,C0000278,58.05,0.3344,2024-07-29
450036396,2023-01-17,C0000077,38.27,0.2801,2023-01-20
450036398,2024-10-22,C0000218,27.77,0.4032,2024-10-24
450036441,2024-09-23,C0000162,135.26,0.8035,2024-09-25
450036442,2023-03-24,C0000202,48.20,0.2834,2023-03-25
450036471,2024-02-21,C0000260,59.82,0.3302,2024-02-22
450036476,2025-01-08,C0000050,133.65,0.8260,2025-01-10
450036486,2023-03-16,C0000211,80.60,0.4207,2023-03-18
450036522,2024-07-07,C0000264,116.07,0.6338,2024-07-09
450036538,2024-08-09,C0000034,65.79,0.3632,2024-08-11
450036539,2023-02-23,C0000023,25.62,0.1906,2023-02-24
450036550,2024-08-29,C0000035,54.00,0.2689,2024-08-30
450036571,2023-05-03,C0000274,80.14,0.5097,2023-05-04
450036582,2024-09-02,C0000253,83.39,0.4803,2024-09-04
450036602,2024-06-29,C0000298,113.59,0.7088,2024-06-30
450036607,2025-05-28,C0000283,127.93,0.6064,2025-05-29
450036611,2023-03-18,C0000234,137.09,0.6745,2023-03-19
450036627,2023-05-14,C0000163,73.95,0.5768,2023-05-16
450036632,2023-09-19,C0000270,49.63,0.2174,2023-09-20
450036658,2024-09-28,C0000248,7.73,0.0445,2024-09-29
450036700,2025-02-04,C0000230,81.40,0.4005,2025-02-06
450036704,2023-03-18,C0000120,3.14,0.0138,2023-03-20
450036706,2024-06-27,C0000239,39.24,0.2001,2024-06-30
450036747,2023-06-26,C0000082,137.43,0.7009,2023-06-28
450036793,2023-11-01,C0000256,116.12,0.6061,2023-11-03
450036795,2023-05-29,C0000151,53.14,0.2455,2023-05-31
450036800,2025-06-05,C0000190,55.80,0.2879,2025-06-07
450036825,2025-06-05,C0000181,22.71,0.1226,2025-06-07
450036842,2024-12-09,C0000274,41.15,0.3160,2024-12-10
450036891,2025-05-30,C0000272,131.80,0.9332,2025-05-31
450036928,2023-07-13,C0000300,159.71,0.7283,2023-07-15
450036932,2024-07-14,C0000069,145.63,0.9087,2024-07-16
450036947,2023-10-02,C0000111,5.06,0.0249,2023-10-04
450036955,2023-03-21,C0000284,85.86,0.6439,2023-03-22
450036968,2024-03-12,C0000120,73.04,0.4689,2024-03-14
450037006,2023-09-24,C0000204,79.25,0.5136,2023-09-25
450037016,2023-07-07,C0000080,106.43,0.5173,2023-07-09
450037071,2023-01-05,C0000273,1.98,0.0327,2023-01-08
450037115,2025-05-10,C0000118,37.88,0.2522,2025-05-11
450037139,2023-05-01,C0000045,111.68,0.7907,2023-05-02
450037148,2024-05-09,C0000246,93.43,0.7008,2024-05-11
450037165,2024-03-23,C0000234,11.98,0.0532,2024-03-24
450037185,2024-03-15,C0000133,76.25,0.3660,2024-03-16
450037196,2023-11-23,C0000284,49.69,0.2266,2023-11-26
450037239,2023-10-10,C0000019,63.00,0.3024,2023-10-12
450037247,2025-04-10,C0000292,18.84,0.0904,2025-04-12
450037253,2023-12-16,C0000020,22.88,0.1702,2023-12-17
450037258,2024-10-28,C0000282,97.34,0.4264,2024-10-30
450037280,2024-01-05,C0000163,46.89,0.2110,2024-01-06
450037284,2023-09-01,C0000254,47.39,0.2985,2023-09-03
450037310,2025-05-01,C0000299,41.13,0.3183,2025-05-03
450037313,2024-09-11,C0000057,43.24,0.1920,2024-09-14
450037331,2025-04-09,C0000007,35.58,0.2476,2025-04-10
450037419,2024-02-08,C0000249,120.23,0.7070,2024-02-09
450037423,2024-05-29,C0000141,109.34,0.4920,2024-05-31
450037434,2023-05-16,C0000232,90.41,0.6021,2023-05-17
450037462,2023-05-10,C0000253,23.34,0.1204,2023-05-12
450037475,2023-02-09,C0000003,15.07,0.1157,2023-02-11
450037487,2025-03-26,C0000007,68.69,0.8160,2025-03-28
450037510,2023-10-17,C0000260,38.64,0.2666,2023-10-19
450037525,2024-02-11,C0000036,134.50,0.7586,2024-02-12
450037572,2025-02-21,C0000281,98.63,0.5504,2025-02-22
450037577,2024-11-03,C0000042,15.08,0.2489,2024-11-06
450037597,2023-03-06,C0000273,31.87,0.2008,2023-03-09
450037599,2023-10-15,C0000263,25.06,0.1068,2023-10-17
450037620,2024-08-25,C0000093,68.08,0.3554,2024-08-26
450037639,2024-10-03,C0000255,20.65,0.1289,2024-10-06
450037760,2025-01-29,C0000058,140.58,0.8941,2025-01-30
450037770,2024-11-26,C0000148,76.47,0.4542,2024-11-28
450037772,2023-08-30,C0000182,111.90,0.6915,2023-08-31
450037778,2025-06-22,C0000070,68.95,0.3144,2025-06-23
450037792,2023-01-16,C0000108,67.11,0.3543,2023-01-18
450037833,2024-01-31,C0000052,79.06,0.5645,2024-02-01
450037837,2023-09-24,C0000258,71.55,0.5366,2023-09-25
450037849,2024-09-30,C0000260,110.68,0.5844,2024-10-02
450037866,2024-11-16,C0000202,91.50,0.5106,2024-11-17
450037880,2024-02-06,C0000128,38.66,0.2297,2024-02-08
450037907,2025-03-22,C0000094,107.17,0.4951,2025-03-24
450037940,2023-03-14,C0000093,97.26,0.5544,2023-03-15
450037946,2024-12-25,C0000131,15.32,0.1039,2024-12-26
450037952,2023-06-30,C0000105,67.15,1.1257,2023-07-02
450037953,2024-01-31,C0000127,96.17,0.4501,2024-02-02
450037967,2023-08-07,C0000049,131.67,0.5688,2023-08-09
450038054,2023-03-09,C0000269,60.96,0.2560,2023-03-10
450038134,2023-08-10,C0000112,61.87,0.2710,2023-08-17
450038205,2025-01-28,C0000255,20.43,0.0968,2025-01-31
450038221,2025-03-05,C0000232,3.85,0.0560,2025-03-07
450038231,2025-01-02,C0000167,99.13,0.5591,2025-01-03
450038268,2023-07-10,C0000297,116.72,0.6093,2023-07-12
450038366,2023-01-31,C0000188,48.86,0.3811,2023-02-01
450038452,2023-07-28,C0000259,25.59,0.1075,2023-07-29
450038453,2024-09-14,C0000277,40.94,0.2407,2024-09-16
450038479,2025-06-15,C0000079,72.15,0.5584,2025-06-16
450038526,2024-03-01,C0000230,120.85,0.5946,2024-03-03
450038533,2023-01-10,C0000287,1.49,0.0095,2023-01-11
450038548,2023-01-20,C0000274,68.76,0.3919,2023-01-24
450038573,2023-04-10,C0000043,115.44,0.9004,2023-04-11
450038602,2024-10-14,C0000265,79.05,0.3842,2024-10-15
450038608,2023-10-26,C0000038,33.67,0.4618,2023-10-28
450038642,2023-07-26,C0000135,59.74,0.3011,2023-07-27
450038649,2024-12-14,C0000246,20.31,0.1511,2024-12-16
450038679,2023-09-04,C0000256,94.12,0.7059,2023-09-06
450038684,2024-08-07,C0000112,62.66,0.3158,2024-08-09
450038707,2024-09-21,C0000042,27.63,0.1542,2024-09-23
450038718,2024-08-12,C0000025,90.09,0.4216,2024-08-13
450038766,2024-08-21,C0000239,25.89,0.1118,2024-08-22
450038794,2023-09-06,C0000048,112.75,0.6359,2023-09-07
450038807,2023-03-14,C0000297,144.95,0.8088,2023-03-15
450038818,2024-04-13,C0000223,109.15,0.7793,2024-04-14
450038862,2023-11-20,C0000120,10.40,0.0443,2023-11-21
450038881,2024-10-20,C0000261,36.30,0.2069,2024-10-21
450038886,2024-07-22,C0000035,39.77,0.2744,2024-07-24
450038896,2024-07-08,C0000211,113.73,0.5323,2024-07-10
450038907,2023-09-25,C0000288,12.35,0.0630,2023-09-26
450038930,2023-04-24,C0000267,26.15,0.1318,2023-04-27
450038962,2023-09-13,C0000171,10.35,0.0633,2023-09-14
450038987,2024-08-20,C0000262,27.03,0.1476,2024-08-22
450039014,2024-11-16,C0000015,130.46,0.8532,2024-11-18
450039074,2024-03-12,C0000224,36.85,0.2034,2024-03-14
450039077,2023-03-06,C0000251,117.05,0.7023,2023-03-08
450039096,2023-01-23,C0000112,139.39,0.6774,2023-01-24
450039103,2024-07-08,C0000284,152.96,1.1380,2024-07-10
450039127,2023-01-23,C0000206,88.08,0.5549,2023-01-24
450039153,2024-09-20,C0000175,94.11,0.5986,2024-09-21
450039171,2024-11-03,C0000267,121.03,0.5083,2024-11-04
450039180,2023-07-11,C0000210,14.47,0.0651,2023-07-14
450039239,2023-11-24,C0000130,124.87,0.9590,2023-11-26
450039256,2024-12-02,C0000155,18.75,0.2178,2024-12-04
450039260,2024-11-23,C0000299,58.87,0.2826,2024-11-25
450039266,2024-08-18,C0000188,124.97,0.9748,2024-08-20
450039270,2024-04-19,C0000237,39.36,0.2621,2024-04-20
450039273,2024-10-08,C0000078,29.26,0.4055,2024-10-09
450039292,2023-05-03,C0000278,11.94,0.0774,2023-05-05
450039306,2023-07-27,C0000276,39.72,0.1954,2023-07-29
450039309,2024-05-01,C0000025,51.76,0.2764,2024-05-04
450039311,2025-06-11,C0000279,48.24,0.3705,2025-06-13
450039320,2023-12-27,C0000166,86.97,0.5218,2023-12-29
450039366,2023-05-13,C0000242,84.05,1.0888,2023-05-15
450039378,2024-12-02,C0000014,43.61,0.6122,2024-12-03
450039381,2024-10-24,C0000049,49.88,0.2484,2024-10-26
450039416,2023-05-16,C0000112,34.65,0.2245,2023-05-18
450039435,2023-10-08,C0000041,18.40,0.0817,2023-10-09
450039477,2024-12-15,C0000272,137.51,0.8828,2024-12-16
450039484,2024-06-26,C0000240,6.27,0.0470,2024-06-29
450039530,2025-04-06,C0000080,21.93,0.1013,2025-04-09
450039546,2023-06-25,C0000185,114.54,0.7491,2023-06-27
450039564,2025-01-06,C0000028,67.55,0.5269,2025-01-07
450039583,2024-11-29,C0000289,93.15,0.4639,2024-12-01
450039599,2024-10-20,C0000055,46.99,0.3355,2024-10-21
450039608,2024-09-13,C0000027,22.81,0.1382,2024-09-14
450039626,2023-08-06,C0000008,23.03,0.0967,2023-08-08
450039631,2024-07-03,C0000121,34.09,0.2372,2024-07-04
450039640,2024-02-03,C0000266,99.19,0.4642,2024-02-05
450039676,2023-10-22,C0000217,20.66,0.0868,2023-10-24
450039677,2025-03-21,C0000043,132.68,0.6209,2025-03-22
450039694,2025-05-18,C0000249,45.90,0.3580,2025-05-20
450039696,2024-11-09,C0000242,94.43,0.7082,2024-11-10
450039740,2023-02-26,C0000137,47.95,0.2388,2023-02-27
450039764,2025-02-08,C0000257,27.80,0.1434,2025-02-10
450039780,2023-02-14,C0000274,33.10,0.1648,2023-02-17
450039793,2023-05-12,C0000032,110.25,0.7938,2023-05-13
450039794,2025-04-19,C0000193,21.00,0.1436,2025-04-20
450039839,2024-12-29,C0000148,116.16,0.6761,2024-12-31
450039853,2024-01-03,C0000265,110.35,0.6952,2024-01-04
450039867,2023-09-24,C0000279,135.92,0.6932,2023-09-25
450039874,2024-12-18,C0000208,34.94,0.2411,2024-12-19
450039890,2023-09-30,C0000137,137.42,0.6761,2023-10-02
450039901,2024-05-27,C0000018,64.83,0.2801,2024-05-28
450039904,2025-05-27,C0000171,103.97,0.8110,2025-05-29
450039935,2024-11-20,C0000089,109.52,0.8148,2024-11-21
450039971,2024-02-18,C0000009,108.86,0.5225,2024-02-19
450039984,2025-03-20,C0000221,11.02,0.0463,2025-03-21
450040017,2023-11-30,C0000126,125.13,0.9310,2023-12-02
450040031,2023-06-20,C0000125,63.28,0.2848,2023-06-21
450040056,2023-02-15,C0000268,13.04,0.0696,2023-02-17
450040062,2023-05-01,C0000177,156.70,0.9496,2023-05-02
450040072,2024-09-27,C0000104,48.39,0.3078,2024-09-28
450040092,2024-09-03,C0000257,33.95,0.1609,2024-09-06
450040095,2023-05-25,C0000257,153.10,1.1574,2023-05-26
450040103,2023-12-30,C0000096,133.21,0.6474,2024-01-01
450040104,2023-12-14,C0000113,92.96,0.5968,2023-12-16
450040114,2024-09-05,C0000083,52.22,0.3697,2024-09-06
450040118,2024-01-18,C0000278,65.74,0.2840,2024-01-20
450040145,2025-05-19,C0000197,12.91,0.1874,2025-05-22
450040165,2023-11-04,C0000005,72.77,0.4060,2023-11-05
450040186,2024-02-16,C0000295,66.47,0.4706,2024-02-18
450040214,2024-11-25,C0000261,13.61,0.0670,2024-11-26
450040237,2025-03-11,C0000254,129.58,0.9330,2025-03-12
450040240,2023-08-27,C0000288,92.04,0.3866,2023-08-28
450040255,2024-12-02,C0000074,86.36,0.6736,2024-12-04
450040256,2023-12-02,C0000156,23.07,0.1786,2023-12-04
450040257,2023-10-17,C0000093,132.05,0.5625,2023-10-19
450040260,2025-06-18,C0000274,15.66,0.1024,2025-06-19
450040266,2025-06-01,C0000254,111.60,0.6093,2025-06-03
450040273,2023-04-21,C0000209,93.88,0.7041,2023-04-23
450040302,2024-03-27,C0000096,64.86,0.3386,2024-03-28
450040304,2025-04-15,C0000132,53.18,0.2840,2025-04-17
450040311,2025-06-06,C0000148,26.16,0.1554,2025-06-07
450040321,2023-12-14,C0000015,107.01,0.5907,2023-12-15
450040340,2024-05-20,C0000266,144.24,0.6664,2024-05-22
450040343,2024-04-10,C0000213,129.04,0.7200,2024-04-11
450040349,2023-09-10,C0000049,66.62,0.4996,2023-09-12
450040362,2024-10-26,C0000001,7.77,0.0508,2024-10-28
450040367,2024-06-20,C0000229,108.42,0.6180,2024-06-22
450040413,2024-06-28,C0000165,25.63,0.1246,2024-07-01
450040496,2023-10-18,C0000253,42.48,0.3033,2023-10-21
450040497,2023-02-06,C0000291,104.88,0.7929,2023-02-07
450040507,2024-08-17,C0000244,83.05,0.4086,2024-08-19
450040538,2025-04-16,C0000294,59.27,0.3769,2025-04-17
450040555,2024-03-20,C0000215,52.67,0.3034,2024-03-22
450040567,2023-04-25,C0000253,12.39,0.0677,2023-04-27
450040568,2024-10-14,C0000288,23.22,0.3065,2024-10-15
450040570,2023-06-07,C0000247,22.33,0.1715,2023-06-08
450040589,2023-02-19,C0000297,75.45,0.5840,2023-02-25
450040602,2024-08-19,C0000161,122.07,0.6519,2024-08-21
450040649,2023-06-04,C0000249,37.03,0.1889,2023-06-05
450040666,2025-04-23,C0000289,111.23,0.5539,2025-04-25
450040667,2025-02-24,C0000275,114.70,0.7226,2025-02-26
450040697,2023-05-16,C0000124,75.43,0.5250,2023-05-18
450040719,2025-04-07,C0000269,148.76,0.6605,2025-04-08
450040820,2023-09-26,C0000209,78.66,0.4153,2023-09-27
450040855,2025-06-21,C0000039,133.99,0.9245,2025-06-22
450040885,2024-03-25,C0000159,40.70,0.2247,2024-03-28
450040903,2024-06-01,C0000162,92.02,0.6901,2024-06-03
450040957,2024-07-07,C0000020,153.00,0.8354,2024-07-08
450041010,2024-10-10,C0000063,19.80,0.0962,2024-10-12
450041036,2024-10-30,C0000291,51.94,0.3241,2024-11-01
450041040,2023-09-12,C0000110,27.36,0.1280,2023-09-14
450041074,2025-06-12,C0000144,94.93,0.4386,2025-06-13
450041117,2025-04-21,C0000190,85.32,0.3583,2025-04-22
450041137,2024-12-27,C0000011,40.44,0.2693,2024-12-29
450041192,2024-02-26,C0000136,134.54,0.6458,2024-02-28
450041244,2024-03-27,C0000161,47.37,0.2189,2024-03-30
450041255,2023-07-23,C0000109,57.12,0.2879,2023-07-24
450041278,2023-09-13,C0000134,35.42,0.1892,2023-09-15
450041279,2024-08-05,C0000255,31.23,0.2042,2024-08-08
450041281,2024-05-23,C0000177,142.79,0.8481,2024-05-24
450041295,2024-03-15,C0000284,21.56,0.1371,2024-03-17
450041306,2023-01-06,C0000180,102.37,0.6388,2023-01-07
450041340,2024-03-30,C0000264,111.22,0.7674,2024-04-01
450041359,2023-10-17,C0000037,50.33,0.2899,2023-10-18
450041362,2023-01-04,C0000167,18.84,0.1289,2023-01-06
450041383,2023-09-06,C0000257,27.83,0.2171,2023-09-08
450041384,2023-04-18,C0000134,99.35,0.5782,2023-04-20
450041401,2024-01-04,C0000191,146.36,0.9747,2024-01-05
450041423,2024-09-25,C0000284,29.43,0.1854,2024-09-28
450041427,2024-03-20,C0000215,11.03,0.0853,2024-03-21
450041433,2024-09-18,C0000290,63.45,0.4226,2024-09-20
450041439,2023-09-19,C0000290,96.97,0.6982,2023-09-21
450041483,2024-06-30,C0000256,95.74,0.5343,2024-07-09
450041487,2024-08-15,C0000062,74.09,0.4668,2024-08-17
450041495,2023-08-07,C0000259,65.24,0.7453,2023-08-09
450041552,2024-03-15,C0000129,49.36,0.3850,2024-03-18
450041570,2023-03-18,C0000169,39.13,0.1855,2023-03-19
450041602,2024-03-28,C0000065,29.08,0.1640,2024-03-29
450041623,2023-01-29,C0000283,13.86,0.1081,2023-02-01
450041627,2023-11-10,C0000298,111.30,0.7212,2023-11-12
450041671,2023-05-21,C0000063,85.48,0.4872,2023-05-23
450041679,2023-03-13,C0000047,24.30,0.1429,2023-03-15
450041687,2024-03-08,C0000040,128.07,0.5686,2024-03-09
450041688,2023-10-08,C0000135,128.95,0.9439,2023-10-09
450041740,2024-02-27,C0000028,81.53,0.3962,2024-02-29
450041776,2023-04-07,C0000205,119.76,0.6611,2023-04-09
450041786,2024-03-03,C0000265,70.64,0.9905,2024-03-05
450041796,2023-12-28,C0000013,47.68,0.3375,2023-12-31
450041809,2024-05-28,C0000135,131.81,0.8620,2024-05-29
450041871,2024-02-15,C0000124,66.28,0.3500,2024-02-16
450041908,2023-04-16,C0000223,139.40,0.7528,2023-04-18
450041909,2023-12-26,C0000153,57.88,0.2431,2023-12-28
450041977,2024-04-02,C0000270,88.61,0.6486,2024-04-03
450041982,2023-07-17,C0000280,49.41,0.3854,2023-07-18
450042004,2023-03-15,C0000082,160.03,1.1426,2023-03-16
450042068,2025-06-17,C0000138,94.36,0.5039,2025-06-19
450042070,2025-01-27,C0000177,24.81,0.1563,2025-01-30
450042074,2023-03-14,C0000213,39.48,0.7220,2023-03-15
450042087,2023-08-10,C0000010,0.89,0.0097,2023-08-12
450042177,2023-11-04,C0000114,81.83,0.4812,2023-11-06
450042204,2023-08-21,C0000021,2.97,0.0373,2023-08-22
450042209,2024-08-10,C0000090,64.63,0.3102,2024-08-11
450042234,2024-11-21,C0000190,19.45,0.0968,2024-11-24
450042245,2024-02-25,C0000144,35.17,0.1498,2024-02-26
450042246,2024-05-12,C0000111,73.95,0.4481,2024-05-13
450042274,2023-05-22,C0000279,7.21,0.0350,2023-05-24
450042279,2023-02-07,C0000279,19.14,0.1447,2023-02-09
450042290,2024-05-04,C0000270,34.73,0.2167,2024-05-07
450042331,2023-08-07,C0000199,6.08,0.0365,2023-08-08
450042348,2025-02-23,C0000269,71.81,0.4050,2025-02-25
450042372,2025-05-26,C0000255,68.38,0.5333,2025-05-27
450042391,2024-07-01,C0000291,102.48,0.6149,2024-07-02
450042404,2024-04-27,C0000092,126.36,0.8112,2024-04-29
450042411,2025-01-14,C0000032,89.45,0.5420,2025-01-15
450042422,2025-01-26,C0000194,131.89,0.8072,2025-01-27
450042423,2024-08-18,C0000251,149.30,0.8868,2024-08-19
450042470,2024-04-23,C0000199,7.64,0.0371,2024-04-25
450042485,2023-08-13,C0000200,139.87,0.6042,2023-08-15
450042502,2024-11-10,C0000210,131.99,0.5939,2024-11-18
450042555,2023-12-18,C0000216,47.19,0.4983,2023-12-20
450042590,2024-05-14,C0000021,62.36,0.6566,2024-05-15
450042603,2023-02-14,C0000279,110.39,0.5365,2023-02-15
450042626,2024-05-02,C0000122,58.48,0.4211,2024-05-03
450042687,2024-11-05,C0000265,23.14,0.1083,2024-11-06
450042719,2023-03-23,C0000113,94.97,0.6781,2023-03-24
450042735,2023-10-16,C0000177,86.87,0.4274,2023-10-18
450042749,2024-04-06,C0000264,11.61,0.0502,2024-04-08
450042751,2023-11-20,C0000287,87.60,0.4783,2023-11-21
450042767,2024-01-05,C0000195,54.11,0.2467,2024-01-07
450042820,2025-06-19,C0000264,4.30,0.0214,2025-06-21
450042836,2024-03-15,C0000182,50.01,0.2101,2024-03-16
450042844,2025-04-23,C0000170,10.30,0.0643,2025-04-25
450042868,2024-05-09,C0000145,140.68,1.0804,2024-05-11
450042905,2024-03-14,C0000256,24.12,0.1664,2024-03-15
450042967,2024-01-05,C0000236,60.91,0.4386,2024-01-06
450042981,2023-09-28,C0000063,40.50,0.2697,2023-09-29
450042982,2025-05-26,C0000044,153.70,0.7285,2025-05-28
450042996,2023-07-15,C0000262,93.20,0.4977,2023-07-17
450043040,2023-01-28,C0000279,53.63,0.2252,2023-01-30
450043065,2024-07-13,C0000297,53.58,0.2604,2024-07-14
450043095,2023-12-04,C0000167,3.23,0.0151,2023-12-06
450043102,2024-05-08,C0000277,19.89,0.0943,2024-05-11
450043105,2023-05-19,C0000232,69.19,0.3902,2023-05-20
450043109,2023-12-08,C0000064,134.59,0.5976,2023-12-09
450043118,2025-01-26,C0000176,56.09,0.3601,2025-01-27
450043134,2023-03-11,C0000213,31.90,0.1569,2023-03-13
450043136,2023-06-06,C0000198,10.98,0.0507,2023-06-07
450043141,2023-05-20,C0000186,103.44,0.5586,2023-05-21
450043219,2025-05-07,C0000045,38.04,0.2693,2025-05-09
450043280,2023-11-17,C0000247,110.68,0.6973,2023-11-19
450043371,2023-08-14,C0000064,121.29,0.7714,2023-08-15
450043389,2023-12-03,C0000282,107.20,0.7397,2023-12-05
450043391,2024-11-15,C0000263,55.41,0.8867,2024-11-16
450043400,2023-12-22,C0000068,59.73,0.9461,2023-12-23
450043419,2023-05-10,C0000118,52.42,0.3082,2023-05-11
450043423,2023-12-25,C0000267,11.74,0.0662,2023-12-28
450043442,2024-11-01,C0000016,34.35,0.1669,2024-11-04
450043459,2025-05-04,C0000231,47.88,0.2270,2025-05-05
450043476,2025-02-05,C0000171,136.04,0.8325,2025-02-07
450043497,2023-01-22,C0000266,36.80,0.2495,2023-01-23
450043506,2024-01-10,C0000244,39.49,0.2962,2024-01-12
450043570,2023-03-30,C0000106,46.08,0.3456,2023-04-01
450043575,2023-04-02,C0000099,1.54,0.0095,2023-04-04
450043576,2023-06-10,C0000220,76.48,0.5506,2023-06-12
450043590,2024-03-09,C0000137,76.85,0.4334,2024-03-11
450043594,2024-02-21,C0000064,60.20,0.3720,2024-02-22
450043596,2023-12-31,C0000250,14.17,0.1964,2024-01-03
450043641,2023-10-15,C0000226,35.58,0.2028,2023-10-16
450043669,2024-07-09,C0000267,23.31,0.3385,2024-07-11
450043696,2024-02-10,C0000287,87.91,0.6330,2024-02-12
450043743,2024-07-06,C0000259,49.77,0.2896,2024-07-08
450043776,2023-12-17,C0000044,72.23,0.5634,2023-12-18
450043817,2023-08-29,C0000269,22.68,0.1279,2023-08-30
450043823,2023-10-02,C0000248,3.20,0.0148,2023-10-05
450043848,2023-05-17,C0000058,146.92,1.0138,2023-05-19
450043851,2023-03-13,C0000278,130.38,0.6180,2023-03-15
450043866,2025-04-06,C0000255,111.37,0.5212,2025-04-07
450043885,2024-07-28,C0000258,28.79,0.1796,2024-07-31
450043894,2024-05-05,C0000187,33.65,0.2019,2024-05-06
450043906,2024-03-01,C0000251,134.81,1.0111,2024-03-03
450043915,2023-08-18,C0000210,52.63,0.3947,2023-08-20
450043933,2023-03-13,C0000175,63.63,0.3321,2023-03-15
450043937,2024-09-08,C0000064,47.73,0.7036,2024-09-10
450043940,2024-02-11,C0000078,40.20,0.3136,2024-02-12
450043976,2024-09-16,C0000230,136.22,0.9073,2024-09-17
450043989,2024-11-12,C0000068,146.36,0.9221,2024-11-13
450044009,2023-01-05,C0000140,111.19,0.6404,2023-01-07
450044061,2023-01-06,C0000155,110.70,0.8103,2023-01-07
450044062,2023-10-04,C0000297,3.62,0.0178,2023-10-07
450044063,2023-07-08,C0000272,141.84,0.7148,2023-07-09
450044064,2023-02-06,C0000147,77.38,0.4596,2023-02-08
450044068,2023-05-17,C0000174,54.40,0.3721,2023-05-18
450044098,2024-04-09,C0000272,7.70,0.0513,2024-04-11
450044135,2023-02-01,C0000293,78.79,0.3545,2023-02-03
450044149,2023-08-06,C0000291,123.24,0.6285,2023-08-08
450044157,2024-11-21,C0000133,94.11,0.6380,2024-11-22
450044181,2025-02-12,C0000287,28.33,0.1207,2025-02-15
450044190,2024-04-12,C0000037,4.36,0.0235,2024-04-17
450044191,2024-05-22,C0000239,35.21,0.2747,2024-05-25
